Subject,Predicate,Object,stv,Strength,overall,MturkTruth
Rudolph_I_of_Germany,isMarriedTo,Gertrude_of_Hohenburg,0.4011566937,,,1
Rudolph_I_of_Germany,isMarriedTo,Isabella_of_Burgundy__1270–1323_,0.427146405,,,1
Dudley_Moore,isMarriedTo,Suzy_Kendall,0.4276425838,,,1
Anne_of_Great_Britain,isMarriedTo,Prince_George_of_Denmark,0.427146405,,,1
Sigismund_III_Vasa,isMarriedTo,Constance_of_Austria,0.4539330006,,,1
Liza_Minnelli,isMarriedTo,David_Gest,0.4162012637,,,1
Louis_Bonaparte,isMarriedTo,Hortense_de_Beauharnais,0.4193560183,,,1
Leopold_III_of_Belgium,isMarriedTo,Astrid_of_Sweden,0.553781271,,,1
Władysław_I_Herman,isMarriedTo,Judith_of_Bohemia,0.4243845046,,,1
Georg_Ludwig_von_Trapp,isMarriedTo,Maria_von_Trapp,0.501376152,,,1
Hortense_de_Beauharnais,isMarriedTo,Louis_Bonaparte,0.4276425838,,,1
Warren_Beatty,produced,Reds__film_,0.4189717174,,,1
Warren_Beatty,created,Reds__film_,0.394610405,,,1
Warren_Beatty,actedIn,Reds__film_,0.4536185265,,,1
Warren_Beatty,directed,Reds__film_,0.4346316457,,,1
Warren_Beatty,produced,Heaven_Can_Wait__1978_film_,0.4111305773,,,0
Warren_Beatty,created,Heaven_Can_Wait__1978_film_,0.4143816531,,,1
Warren_Beatty,actedIn,Heaven_Can_Wait__1978_film_,0.4891459942,,,1
Warren_Beatty,directed,Heaven_Can_Wait__1978_film_,0.4733373225,,,1
Warren_Beatty,produced,Dick_Tracy__1990_film_,0.5640068054,,,1
Warren_Beatty,actedIn,Dick_Tracy__1990_film_,0.4276425838,,,1
Warren_Beatty,directed,Dick_Tracy__1990_film_,0.4244270027,,,1
Warren_Beatty,produced,Bulworth,0.4276425838,,,1
Warren_Beatty,created,Bulworth,0.4039005339,,,1
Warren_Beatty,actedIn,Bulworth,0.4191691279,,,1
Warren_Beatty,directed,Bulworth,0.4276425838,,,1
Warren_Beatty,produced,Love_Affair__1994_film_,0.6912422776,,,1
Warren_Beatty,created,Love_Affair__1994_film_,0.4255886972,,,1
Warren_Beatty,actedIn,Love_Affair__1994_film_,0.4276425838,,,1
Bruce_Willis,isMarriedTo,Demi_Moore,0.4276425838,,,1
Qian_Zhongshu,isMarriedTo,Yang_Jiang,0.4096850455,,,1
Olav_V_of_Norway,isMarriedTo,Princess_Märtha_of_Sweden,0.5423632264,,,1
King_Vidor,created,Our_Daily_Bread__1934_film_,0.4276425838,,,1
King_Vidor,directed,Our_Daily_Bread__1934_film_,0.4251497388,,,1
King_Vidor,created,Bud's_Recruit,0.4276425838,,,1
King_Vidor,directed,Bud's_Recruit,0.4874072969,,,1
King_Vidor,created,The_Turn_in_the_Road,0.5307400227,,,1
King_Vidor,directed,The_Turn_in_the_Road,0.4268226624,,,1
King_Vidor,created,Better_Times__1919_film_,0.4268226624,,,1
King_Vidor,directed,Better_Times__1919_film_,0.4276426435,,,1
King_Vidor,created,Poor_Relations,0.4154197276,,,1
King_Vidor,directed,Poor_Relations,0.3854900002,,,1
King_Vidor,created,Love_Never_Dies__1921_film_,0.4218753874,,,1
King_Vidor,directed,Love_Never_Dies__1921_film_,0.4732128978,,,1
King_Vidor,created,Three_Wise_Fools__1923_film_,0.4276426733,,,1
King_Vidor,directed,Three_Wise_Fools__1923_film_,0.4200423658,,,1
King_Vidor,created,Wild_Oranges,0.4276425838,,,1
King_Vidor,directed,Wild_Oranges,0.3854900002,,,1
King_Vidor,created,His_Hour,0.4475468695,,,1
King_Vidor,directed,His_Hour,0.4161922038,,,1
Charles_Emmanuel_III_of_Sardinia,isMarriedTo,Countess_Palatine_Anne_Christine_of_Sulzbach,0.4154525697,,,1
Victor_Emmanuel_III_of_Italy,isMarriedTo,Elena_of_Montenegro,0.4276425838,,,1
Nicolas_Roeg,created,Aria__1987_film_,0.4161922336,,,1
Nicolas_Roeg,directed,Aria__1987_film_,0.4809673727,,,1
Ivan_IV_of_Russia,isMarriedTo,Anastasia_of_Russia,0.4153741598,,,1
Ivan_IV_of_Russia,isMarriedTo,Maria_Nagaya,0.4326496422,,,1
Henry_Hotspur_Percy,isMarriedTo,Lady_Elizabeth_Mortimer,0.4276425838,,,1
Natalia_Brasova,isMarriedTo,Grand_Duke_Michael_Alexandrovich_of_Russia,0.4678767622,,,1
Henry_II_of_France,isMarriedTo,Catherine_de'_Medici,0.703125298,,,1
Charles_VII_of_France,isMarriedTo,Marie_of_Anjou,0.4254616201,,,1
Philip_I_of_France,isMarriedTo,Bertrade_de_Montfort,0.4475468695,,,1
Philip_I_of_France,isMarriedTo,Bertha_of_Holland,0.4474327564,,,1
Serge_Gainsbourg,created,Je_t'aime..._moi_non_plus__film_,0.4155300558,,,1
Serge_Gainsbourg,directed,Je_t'aime..._moi_non_plus__film_,0.3854900599,,,1
Serge_Gainsbourg,created,Équateur__film_,0.5826406479,,,1
Serge_Gainsbourg,directed,Équateur__film_,0.5098583102,,,1
Norodom_Sihanouk,produced,The_Last_Days_of_Colonel_Savath,0.4010510445,,,1
Norodom_Sihanouk,created,The_Last_Days_of_Colonel_Savath,0.416775465,,,1
Norodom_Sihanouk,directed,The_Last_Days_of_Colonel_Savath,0.4276424348,,,1
Norodom_Sihanouk,produced,My_Village_at_Sunset,0.5098583102,,,1
Norodom_Sihanouk,created,My_Village_at_Sunset,0.4805126786,,,1
Norodom_Sihanouk,directed,My_Village_at_Sunset,0.418971777,,,1
Norodom_Sihanouk,produced,An_Ambition_Reduced_to_Ashes,0.4333812892,,,1
Norodom_Sihanouk,created,An_Ambition_Reduced_to_Ashes,0.4966872036,,,1
Norodom_Sihanouk,directed,An_Ambition_Reduced_to_Ashes,0.4233411252,,,1
Amelia_Earhart,isMarriedTo,George_P._Putnam,0.4143873155,,,1
René_of_Anjou,isMarriedTo,Jeanne_de_Laval,0.4372947514,,,1
Akhenaten,isMarriedTo,Nefertiti,0.4508808255,,,1
Nefertiti,isMarriedTo,Akhenaten,0.7436277866,,,1
Rex_Harrison,isMarriedTo,Lilli_Palmer,0.4158460498,,,1
Kenneth_Branagh,created,Henry_V__1989_film_,0.4161922038,,,1
Kenneth_Branagh,actedIn,Henry_V__1989_film_,0.4161922038,,,1
Kenneth_Branagh,directed,Henry_V__1989_film_,0.4276425838,,,1
Kenneth_Branagh,produced,Peter's_Friends,0.4276425838,,,1
Kenneth_Branagh,actedIn,Peter's_Friends,0.8150073886,,,1
Kenneth_Branagh,directed,Peter's_Friends,0.6652607322,,,1
Kenneth_Branagh,produced,Love's_Labour's_Lost__2000_film_,0.4274803698,,,1
Kenneth_Branagh,created,Love's_Labour's_Lost__2000_film_,0.4118079841,,,1
Kenneth_Branagh,actedIn,Love's_Labour's_Lost__2000_film_,0.4318557382,,,1
Kenneth_Branagh,directed,Love's_Labour's_Lost__2000_film_,0.4687404633,,,1
Kenneth_Branagh,created,A_Midwinter's_Tale,0.4155300558,,,1
Kenneth_Branagh,directed,A_Midwinter's_Tale,0.4276425838,,,1
Kenneth_Branagh,created,The_Magic_Flute__2006_film_,0.3772680461,,,1
Kenneth_Branagh,directed,The_Magic_Flute__2006_film_,0.3915665448,,,1
Gustav_IV_Adolf_of_Sweden,isMarriedTo,Frederica_of_Baden,0.7181459665,,,1
Madonna__entertainer_,produced,I'm_Going_to_Tell_You_a_Secret,0.3854900301,,,1
Madonna__entertainer_,created,I'm_Going_to_Tell_You_a_Secret,0.5236546397,,,1
Madonna__entertainer_,actedIn,I'm_Going_to_Tell_You_a_Secret,0.5041660666,,,1
Princess_Margaret_of_Connaught,isMarriedTo,Gustaf_VI_Adolf_of_Sweden,0.4841953218,,,1
Ferdinand_VII_of_Spain,isMarriedTo,Maria_Josepha_of_Saxony,0.5494623184,,,1
Astrid_of_Sweden,isMarriedTo,Leopold_III_of_Belgium,0.4841953218,,,1
Frederick_VIII_of_Denmark,isMarriedTo,Louise_of_Sweden,0.4106097519,,,1
John_I_of_Aragon,isMarriedTo,Violant_of_Bar,0.4246979058,,,1
John_I_of_Aragon,isMarriedTo,Martha_of_Armagnac,0.4274856746,,,1
John_II_of_Aragon,isMarriedTo,Juana_Enríquez,0.4318557382,,,1
Queen_Anne-Marie_of_Greece,isMarriedTo,Constantine_II_of_Greece,0.4521664083,,,1
Ferdinand_I_of_Portugal,isMarriedTo,Leonor_Telles_de_Menezes,0.4276425838,,,1
Tiye,isMarriedTo,Amenhotep_III,0.4330238104,,,1
Constantine_II_of_Greece,isMarriedTo,Queen_Anne-Marie_of_Greece,0.5036575198,,,1
Rodney_Dangerfield,produced,Rover_Dangerfield,0.4276425838,,,1
Rodney_Dangerfield,created,Rover_Dangerfield,0.4276425838,,,1
Rodney_Dangerfield,actedIn,Rover_Dangerfield,0.4346316457,,,1
Cliff_Robertson,isMarriedTo,Dina_Merrill,0.4276425838,,,1
Cliff_Robertson,produced,J._W._Coop,0.4339130223,,,1
Cliff_Robertson,created,J._W._Coop,0.416775465,,,1
Cliff_Robertson,actedIn,J._W._Coop,0.4276425838,,,1
Cliff_Robertson,directed,J._W._Coop,0.415204525,,,1
Dina_Merrill,isMarriedTo,Cliff_Robertson,0.7263064981,,,1
Grand_Duke_Michael_Alexandrovich_of_Russia,isMarriedTo,Natalia_Brasova,0.4276425838,,,1
Chris_Rock,produced,I_Think_I_Love_My_Wife,0.4333812296,,,1
Chris_Rock,actedIn,I_Think_I_Love_My_Wife,0.4251219928,,,1
Chris_Rock,directed,I_Think_I_Love_My_Wife,0.4276425838,,,1
Louise_Dresser,isMarriedTo,Jack_Norworth,0.4314938188,,,1
Burt_Reynolds,isMarriedTo,Judy_Carne,0.4318557382,,,1
Pierce_Brosnan,isMarriedTo,Keely_Shaye_Smith,0.4292423427,,,1
Gaius_Caesar,isMarriedTo,Livilla__sister_of_Claudius_,0.4276425838,,,1
Marie_Prevost,isMarriedTo,Kenneth_Harlan,0.4276425838,,,1
Demi_Moore,isMarriedTo,Bruce_Willis,0.4219865203,,,1
Abdullah_I_of_Jordan,isMarriedTo,Musbah_bint_Nasser,0.082222268,,,1
Bhumibol_Adulyadej,isMarriedTo,Sirikit,0.9177427292,,,1
Fuad_II_of_Egypt,isMarriedTo,Dominique-France_Picard,0.4402164221,,,1
Fuad_I_of_Egypt,isMarriedTo,Nazli_Sabri,0.5010881424,,,1
Ludovico_Sforza,isMarriedTo,Beatrice_d'Este,0.4334255755,,,1
Mongkut,isMarriedTo,Debsirindra,0.4949386418,,,1
Mongkut,isMarriedTo,Pannarai,0.416084528,,,1
Augustus_III_of_Poland,isMarriedTo,Maria_Josepha_of_Austria,0.4276425838,,,1
Amenhotep_III,isMarriedTo,Tiye,0.4691973031,,,1
Guangxu_Emperor,isMarriedTo,Empress_Dowager_Longyu,0.416084528,,,1
Mileva_Marić,isMarriedTo,Albert_Einstein,0.4276425838,,,1
Prince_George_of_Denmark,isMarriedTo,Anne_of_Great_Britain,0.4180411696,,,1
David_Gest,isMarriedTo,Liza_Minnelli,0.5657536983,,,1
Henri-Georges_Clouzot,created,The_Wages_of_Fear,0.4364209175,,,1
Henri-Georges_Clouzot,directed,The_Wages_of_Fear,0.4276426435,,,1
Henri-Georges_Clouzot,created,Le_Corbeau,0.4143872857,,,1
Henri-Georges_Clouzot,directed,Le_Corbeau,0.4297353923,,,1
Henri-Georges_Clouzot,created,Manon__film_,0.4387803972,,,1
Henri-Georges_Clouzot,directed,Manon__film_,0.4475468397,,,1
Henri-Georges_Clouzot,created,La_Vérité__film_,0.4436353147,,,1
Henri-Georges_Clouzot,directed,La_Vérité__film_,0.7662404776,,,1
Francis_I_of_the_Two_Sicilies,isMarriedTo,Archduchess_Maria_Clementina_of_Austria,0.4120444059,,,1
Jeffrey_Hunter,isMarriedTo,Barbara_Rush,0.4276425838,,,1
Martin_Lawrence,produced,You_So_Crazy,0.3915666044,,,1
Martin_Lawrence,created,You_So_Crazy,0.4276425838,,,1
Martin_Lawrence,actedIn,You_So_Crazy,0.4047289491,,,1
Xu_Zhimo,isMarriedTo,Zhang_Youyi,0.453854382,,,1
Livilla__sister_of_Claudius_,isMarriedTo,Gaius_Caesar,0.4060115814,,,1
Frederica_of_Baden,isMarriedTo,Gustav_IV_Adolf_of_Sweden,0.4276425838,,,1
Vajiravudh,isMarriedTo,Suvadhana,0.4276425838,,,1
John_of_Saxony,isMarriedTo,Amalie_Auguste_of_Bavaria,0.4166514874,,,1
Cleve_Moler,created,MATLAB,0.7369403243,,,1
Cornel_West,created,Race_Matters,0.4276425838,,,1
Sunil_Dutt,produced,Reshma_Aur_Shera,0.7181857228,,,1
Sunil_Dutt,actedIn,Reshma_Aur_Shera,0.4276425838,,,1
Sunil_Dutt,directed,Reshma_Aur_Shera,0.4391526282,,,1
Tad_Martin,hasChild,Brooke_English,0.4106097221,,,1
Tad_Martin,isMarriedTo,Brooke_English,0.4276425838,,,1
Brooke_English,hasChild,Tad_Martin,0.4040887356,,,1
Brooke_English,isMarriedTo,Tad_Martin,0.5783656836,,,1
Brooke_English,isMarriedTo,Adam_Chandler,0.48491171,,,1
Vlad_III_the_Impaler,isMarriedTo,Ilona_Szilágyi,0.4849118292,,,1
Ken_Olin,isMarriedTo,Patricia_Wettig,0.4274856448,,,1
Jack_Norworth,isMarriedTo,Louise_Dresser,0.4276426435,,,1
Maria_von_Trapp,isMarriedTo,Georg_Ludwig_von_Trapp,0.4276425838,,,1
George_P._Putnam,isMarriedTo,Amelia_Earhart,0.3862778246,,,1
Prajadhipok,isMarriedTo,Rambhai_Barni,0.5055578351,,,1
Sirikit,isMarriedTo,Bhumibol_Adulyadej,0.7501886487,,,1
Mohéli,hasOfficialLanguage,Arabic_language,0.4159788191,,,1
Mohéli,isLocatedIn,Comoros,0.4214709699,,,1
Mohéli,hasOfficialLanguage,Comorian_language,0.4480448067,,,1
Minnie_Marx,isMarriedTo,Sam_Marx,0.4771635532,,,1
Princess_Märtha_of_Sweden,isMarriedTo,Olav_V_of_Norway,0.4181512892,,,1
Sidney_Luft,isMarriedTo,Lynn_Bari,0.6202318072,,,1
Sidney_Luft,isMarriedTo,Camille_Keaton,0.4749694467,,,1
Grand_Duchess_Olga_Alexandrovna_of_Russia,isMarriedTo,Nikolai_Kulikovsky,0.4105223119,,,1
Anastasia_of_Russia,isMarriedTo,Ivan_IV_of_Russia,0.5163173676,,,1
Judy_Carne,isMarriedTo,Burt_Reynolds,0.4955611229,,,1
Patricia_Wettig,isMarriedTo,Ken_Olin,0.4028972089,,,1
Marie_of_Anjou,isMarriedTo,Charles_VII_of_France,0.4063604772,,,1
Maria_Nagaya,isMarriedTo,Ivan_IV_of_Russia,0.4153022468,,,1
Buddha_Loetla_Nabhalai,isMarriedTo,Sri_Sulalai,0.4182900488,,,1
Constance_of_Austria,isMarriedTo,Sigismund_III_Vasa,0.4276425838,,,1
Lilli_Palmer,isMarriedTo,Rex_Harrison,0.4161922038,,,1
Anne_Jeffreys,isMarriedTo,Robert_Sterling,0.4161922038,,,1
Bertrade_de_Montfort,isMarriedTo,Philip_I_of_France,0.4581270218,,,1
Louise_of_Sweden,isMarriedTo,Frederick_VIII_of_Denmark,0.4456865191,,,1
Archduchess_Elisabeth_Franziska_of_Austria,isMarriedTo,Archduke_Ferdinand_Karl_Viktor_of_Austria-Este,0.4276426136,,,1
Olivia_Spencer,hasChild,Phillip_Spaulding,0.4257426262,,,1
Olivia_Spencer,isMarriedTo,Phillip_Spaulding,0.4251219928,,,1
Harley_Cooper,hasChild,Phillip_Spaulding,0.4322454631,,,1
Harley_Cooper,isMarriedTo,Phillip_Spaulding,0.4191691279,,,1
Harley_Cooper,isMarriedTo,Gus_Aitoro,0.9446027875,,,1
Peter_Gilmore,isMarriedTo,Jan_Waters,0.5045636296,,,1
Henry_Washington_Younger,isMarriedTo,Bersheba_Leighton_Fristoe,0.4276425838,,,1
Bersheba_Leighton_Fristoe,isMarriedTo,Henry_Washington_Younger,0.4517807066,,,1
Germaine_of_Foix,isMarriedTo,Ferdinand_II_of_Aragon,0.4402164221,,,1
Phillip_Spaulding,hasChild,Olivia_Spencer,0.4384898245,,,1
Phillip_Spaulding,isMarriedTo,Olivia_Spencer,0.521990478,,,1
Phillip_Spaulding,hasChild,Harley_Cooper,0.4474327564,,,1
Phillip_Spaulding,isMarriedTo,Harley_Cooper,0.4251219928,,,1
Lynn_Bari,isMarriedTo,Sidney_Luft,0.0183418393,,,1
Maud_of_Savoy,isMarriedTo,Afonso_I_of_Portugal,0.4246463776,,,1
Michelle_Vieth,isMarriedTo,Héctor_Soberón,0.3989317715,,,1
Empress_Dowager_Longyu,isMarriedTo,Guangxu_Emperor,0.4276425838,,,1
Bertha_of_Holland,isMarriedTo,Philip_I_of_France,0.4561626911,,,1
Liang_Sicheng,isMarriedTo,Lin_Huiyin,0.4276425838,,,1
Yang_Jiang,isMarriedTo,Qian_Zhongshu,0.4276425838,,,1
Beatrice_d'Este,isMarriedTo,Ludovico_Sforza,0.4276425838,,,1
Camille_Keaton,isMarriedTo,Sidney_Luft,0.4361339211,,,1
Neela_Rasgotra,isMarriedTo,Tony_Gates,0.4951242507,,,1
Neela_Rasgotra,isMarriedTo,Michael_Gallant,0.4193560481,,,1
Barbara_Rush,isMarriedTo,Jeffrey_Hunter,0.5547827482,,,1
Maria_Josepha_of_Austria,isMarriedTo,Augustus_III_of_Poland,0.4276425838,,,1
Princess_Anne_of_Denmark,isMarriedTo,Prince_George_Valdemar_of_Denmark,0.4276425838,,,1
Héctor_Soberón,isMarriedTo,Michelle_Vieth,0.4872823656,,,1
Prince_Alexander_of_Belgium,isMarriedTo,Princess_Léa_of_Belgium,0.4891895354,,,1
Nazli_Sabri,isMarriedTo,Fuad_I_of_Egypt,0.433894366,,,1
Dorian_Lord,isMarriedTo,David_Vickers,0.4321556985,,,1
Dorian_Lord,isMarriedTo,Mitch_Laurence,0.4276425838,,,1
Pakistan_Atomic_Energy_Commission,isLocatedIn,Islamabad,0.6202318668,,,1
Lin_Huiyin,isMarriedTo,Liang_Sicheng,0.4276425838,,,1
Kenneth_Harlan,isMarriedTo,Marie_Prevost,0.4143872857,,,1
Louise_Mountbatten,isMarriedTo,Gustaf_VI_Adolf_of_Sweden,0.4276425838,,,1
Tony_Gates,isMarriedTo,Neela_Rasgotra,0.489480406,,,1
Janelle_Timmins,isMarriedTo,Allan_Steiger,0.4276425838,,,1
Michael_Tolkin,created,The_Rapture__film_,0.4346316457,,,1
Michael_Tolkin,directed,The_Rapture__film_,0.4065216482,,,1
Princess_Léa_of_Belgium,isMarriedTo,Prince_Alexander_of_Belgium,0.423514396,,,1
Elena_of_Montenegro,isMarriedTo,Victor_Emmanuel_III_of_Italy,0.4319685698,,,1
Juana_Enríquez,isMarriedTo,John_II_of_Aragon,0.4276425838,,,1
Robert_Sterling,isMarriedTo,Anne_Jeffreys,0.4276424944,,,1
Adam_Chandler,isMarriedTo,Brooke_English,0.4240393937,,,1
Adam_Chandler,hasChild,Gloria_Marsh,0.6772913933,,,1
Adam_Chandler,isMarriedTo,Gloria_Marsh,0.4276425838,,,1
Michael_Gallant,isMarriedTo,Neela_Rasgotra,0.905641377,,,1
Grand_Duke_Alexander_Mikhailovich_of_Russia,isMarriedTo,Grand_Duchess_Xenia_Alexandrovna_of_Russia,0.4276425838,,,1
Dominique-France_Picard,isMarriedTo,Fuad_II_of_Egypt,0.4276425838,,,1
Jacques_Doillon,created,Ponette,0.491615504,,,1
Jacques_Doillon,directed,Ponette,0.4778139293,,,1
Jacques_Doillon,created,Family_Life__1985_film_,0.4276425838,,,1
Jacques_Doillon,directed,Family_Life__1985_film_,0.4276425838,,,1
Jacques_Doillon,created,The_Hussy,0.4106097519,,,1
Jacques_Doillon,directed,The_Hussy,0.3957529068,,,1
Jacques_Doillon,created,The_Pirate__1984_film_,0.4475468695,,,1
Jacques_Doillon,directed,The_Pirate__1984_film_,0.4640536308,,,1
Jacques_Doillon,created,La_Vengeance_d'une_femme,0.4276425838,,,1
Jacques_Doillon,directed,La_Vengeance_d'une_femme,0.4073320925,,,1
Rambhai_Barni,isMarriedTo,Prajadhipok,0.4539330006,,,1
Suvadhana,isMarriedTo,Vajiravudh,0.6568447948,,,1
Debsirindra,isMarriedTo,Mongkut,0.6964209676,,,1
Sri_Sulalai,isMarriedTo,Buddha_Loetla_Nabhalai,0.4359262884,,,1
Allan_Steiger,isMarriedTo,Janelle_Timmins,0.446823746,,,1
Allan_Steiger,isMarriedTo,Christine_Rodd,0.4276425838,,,1
Leonor_Telles_de_Menezes,isMarriedTo,Ferdinand_I_of_Portugal,0.4276425838,,,1
Christine_Rodd,isMarriedTo,Allan_Steiger,0.486874193,,,1
Judith_of_Bohemia,isMarriedTo,Władysław_I_Herman,0.4276425838,,,1
Prince_Alexander_of_Saxe-Gessaphe,isMarriedTo,Princess_Gisela_of_Bavaria,0.4372947514,,,1
Rex_Balsom,isMarriedTo,Jennifer_Rappaport,0.4276425838,,,1
Jennifer_Rappaport,isMarriedTo,Rex_Balsom,0.4276426435,,,1
Clint_Buchanan,isMarriedTo,Lindsay_Rappaport,0.3998009861,,,1
Lindsay_Rappaport,isMarriedTo,Clint_Buchanan,0.4373363256,,,1
David_Vickers,isMarriedTo,Dorian_Lord,0.4063876569,,,1
Felicia_Farr,isMarriedTo,Jack_Lemmon,0.4276426435,,,1
Mitch_Laurence,isMarriedTo,Dorian_Lord,0.4276425838,,,1
Elissa_Ambrose,isCitizenOf,Canada,0.4276425838,,,1
Grand_Duchess_Xenia_Alexandrovna_of_Russia,isMarriedTo,Grand_Duke_Alexander_Mikhailovich_of_Russia,0.4276425838,,,1
Gus_Aitoro,isMarriedTo,Harley_Cooper,0.3959402144,,,1
Gus_Aitoro,hasChild,Natalia_Rivera_Aitoro,0.2219574928,,,0
Gus_Aitoro,isMarriedTo,Natalia_Rivera_Aitoro,0.3919160366,,,1
Maria_Josepha_of_Saxony,isMarriedTo,Ferdinand_VII_of_Spain,0.5163884759,,,1
Gertrude_of_Hohenburg,isMarriedTo,Rudolph_I_of_Germany,0.4235298038,,,1
Isabella_of_Burgundy__1270–1323_,isMarriedTo,Rudolph_I_of_Germany,0.478415966,,,1
Sam_Marx,isMarriedTo,Minnie_Marx,0.0383549593,,,1
Princess_Joséphine_Caroline_of_Belgium,isMarriedTo,Prince_Karl_Anton_of_Hohenzollern,0.4154197276,,,1
Esperanza_Baur,isMarriedTo,John_Wayne,0.4455550611,,,1
Pilar_Pallete,isMarriedTo,John_Wayne,0.427526623,,,1
Frank_D._Gilroy,produced,Desperate_Characters,0.4276425838,,,1
Frank_D._Gilroy,created,Desperate_Characters,0.491615504,,,1
Frank_D._Gilroy,directed,Desperate_Characters,0.4106097519,,,1
Natalia_Rivera_Aitoro,hasChild,Gus_Aitoro,0.4857744873,,,1
Natalia_Rivera_Aitoro,isMarriedTo,Gus_Aitoro,0.4276425838,,,1
Keely_Shaye_Smith,isMarriedTo,Pierce_Brosnan,0.416775465,,,1
Archduchess_Marie_Caroline_of_Austria,isMarriedTo,Frederick_Augustus_II_of_Saxony,0.5061611533,,,1
Artie_Lange,produced,Artie_Lange's_Beer_League,0.0397313423,,,1
Artie_Lange,created,Artie_Lange's_Beer_League,0.4276425838,,,1
Artie_Lange,actedIn,Artie_Lange's_Beer_League,0.4222118258,,,1
Amalie_Auguste_of_Bavaria,isMarriedTo,John_of_Saxony,0.4276425838,,,1
Prince_George_Valdemar_of_Denmark,isMarriedTo,Princess_Anne_of_Denmark,0.4940985143,,,1
Gloria_Marsh,isMarriedTo,Adam_Chandler,0.4503163397,,,1
Anna_Rice_Cooke,isMarriedTo,Charles_Montague_Cooke,0.471540451,,,1
Archduchess_Maria_Clementina_of_Austria,isMarriedTo,Francis_I_of_the_Two_Sicilies,0.4203598201,,,1
Suzy_Kendall,isMarriedTo,Dudley_Moore,0.4276426435,,,1
Archduke_Ferdinand_Karl_Viktor_of_Austria-Este,isMarriedTo,Archduchess_Elisabeth_Franziska_of_Austria,0.3909567595,,,1
Prince_Franz_of_Bavaria,isMarriedTo,Princess_Isabella_Antonie_of_Croÿ,0.4999067485,,,1
Musbah_bint_Nasser,isMarriedTo,Abdullah_I_of_Jordan,0.42748034,,,1
Violant_of_Bar,isMarriedTo,John_I_of_Aragon,0.5026410222,,,1
Ferdinand_II_of_Aragon,isMarriedTo,Germaine_of_Foix,0.0254446976,,,1
Ferdinand_II_of_Aragon,isMarriedTo,Isabella_I_of_Castile,0.4475468695,,,1
Alan_Alda,created,War_of_Nerves__M*A*S*H_,0.4536469281,,,1
Alan_Alda,directed,War_of_Nerves__M*A*S*H_,0.3854900301,,,1
Alan_Alda,created,The_Four_Seasons__film_,0.4065216482,,,1
Alan_Alda,actedIn,The_Four_Seasons__film_,0.4276425838,,,1
Alan_Alda,directed,The_Four_Seasons__film_,0.7791430354,,,1
Alan_Alda,created,Sweet_Liberty,0.4185407758,,,1
Alan_Alda,actedIn,Sweet_Liberty,0.4276425838,,,1
Alan_Alda,directed,Sweet_Liberty,0.4003052413,,,1
Johann_Georg_Macasius,livesIn,Germany,0.4673970938,,,1
Jeanne_de_Laval,isMarriedTo,René_of_Anjou,0.4413554668,,,1
Prince_Karl_Anton_of_Hohenzollern,isMarriedTo,Princess_Joséphine_Caroline_of_Belgium,0.4276425838,,,1
Princess_Gisela_of_Bavaria,isMarriedTo,Prince_Alexander_of_Saxe-Gessaphe,0.4915444553,,,1
Pannarai,isMarriedTo,Mongkut,0.4255066514,,,1
Ilona_Szilágyi,isMarriedTo,Vlad_III_the_Impaler,0.4276425838,,,1
Zhang_Youyi,isMarriedTo,Xu_Zhimo,0.5248155594,,,1
Jan_Waters,isMarriedTo,Peter_Gilmore,0.4198715687,,,1
Nikolai_Kulikovsky,isMarriedTo,Grand_Duchess_Olga_Alexandrovna_of_Russia,0.4276425838,,,1
Riazuddin__physicist_,livesIn,Islamabad_Capital_Territory,0.425349474,,,1
Riazuddin__physicist_,livesIn,Islamabad,0.4243845046,,,1
Riazuddin__physicist_,worksAt,Pakistan_Atomic_Energy_Commission,0.4276425838,,,1
Princess_Isabella_Antonie_of_Croÿ,isMarriedTo,Prince_Franz_of_Bavaria,0.4480448067,,,1
Isabella_I_of_Castile,isMarriedTo,Ferdinand_II_of_Aragon,0.4241318703,,,1
Countess_Palatine_Anne_Christine_of_Sulzbach,isMarriedTo,Charles_Emmanuel_III_of_Sardinia,0.5382531881,,,1
Lady_Elizabeth_Mortimer,isMarriedTo,Henry_Hotspur_Percy,0.4259463549,,,1
Gustaf_VI_Adolf_of_Sweden,isMarriedTo,Princess_Margaret_of_Connaught,0.5158090591,,,1
Gustaf_VI_Adolf_of_Sweden,isMarriedTo,Louise_Mountbatten,0.4467544556,,,1
Charles_Montague_Cooke,isMarriedTo,Anna_Rice_Cooke,0.4276425838,,,1
Martha_of_Armagnac,isMarriedTo,John_I_of_Aragon,0.649315238,,,1
Agrippina_the_Younger,isMarriedTo,Claudius,0.484017849,,,1
Alfonso_XII_of_Spain,isMarriedTo,Maria_Christina_of_Austria,0.4456453919,,,1
Alfonso_XII_of_Spain,isMarriedTo,Mercedes_of_Orléans,0.745347023,,,1
Andrew_II_of_Hungary,isMarriedTo,Gertrude_of_Merania,0.3854899704,,,1
Comoros,hasOfficialLanguage,Arabic_language,0.3854900301,,,1
Comoros,hasOfficialLanguage,Comorian_language,0.7118590474,,,1
Claudius,isMarriedTo,Agrippina_the_Younger,0.672144711,,,1
Clive_Barker,created,Hellraiser,0.4148673415,,,1
Clive_Barker,directed,Hellraiser,0.4276425838,,,1
Clive_Barker,produced,Lord_of_Illusions,0.476153791,,,1
Clive_Barker,created,Lord_of_Illusions,0.4620987177,,,1
