ID,Subject,Predicate,Object,MturkTruth
208215,concept:athlete:paul_bako,concept:athleteplayssport,concept:sport:baseball,1
208979,concept:athlete:steve_trachsel,concept:athleteplayssport,concept:sport:baseball,1
221403,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:progressive_field,1
209015,concept:athlete:jesse_crain,concept:athleteplayssport,concept:sport:baseball,1
215705,concept:athlete:dwyane_wade,concept:coachesteam,concept:sportsteam:heat,1
212914,concept:sportsteam:michigan_state,concept:teamplaysinleague,concept:sportsleague:ncaa,1
211805,concept:personmexico:david_ragan,concept:athleteplaysinleague,concept:sportsleague:mlb,1
212022,concept:coach:derrick_turnbow,concept:athleteplaysinleague,concept:sportsleague:mlb,1
214466,concept:athlete:jackie_robinson,concept:athleteledsportsteam,concept:sportsteam:brooklyn_dodgers,1
208776,concept:athlete:matt_clement,concept:athleteplayssport,concept:sport:baseball,1
211900,concept:athlete:matt_joyce,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208711,concept:athlete:jacoby_ellsbury,concept:athleteplayssport,concept:sport:baseball,1
215631,concept:coach:chan_gailey,concept:coachesteam,concept:sportsteam:georgia_tech,1
211949,concept:athlete:randy_wolf,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211820,concept:athlete:jeff_kent,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208801,concept:athlete:ryan_doumit,concept:athleteplayssport,concept:sport:baseball,1
211813,concept:athlete:kelly_johnson,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221591,concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:wachovia_center,1
209040,concept:athlete:justin_mason,concept:athleteplayssport,concept:sport:baseball,1
221497,concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:staples_center,1
211729,concept:athlete:dontrelle_willis,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208795,concept:athlete:phil_rizzuto,concept:athleteplayssport,concept:sport:baseball,1
219781,concept:athlete:tracy_mcgrady,concept:athleteplaysforteam,concept:sportsteam:rockets,1
221550,concept:sportsteam:charlotte_bobcats,concept:teamhomestadium,concept:stadiumoreventvenue:time_warner_cable_amphitheater,1
208779,concept:athlete:melvin_mora,concept:athleteplayssport,concept:sport:baseball,1
209148,concept:athlete:david_huff,concept:athleteplayssport,concept:sport:baseball,1
221303,concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:metrodome,1
218754,concept:personmexico:freddy_sanchez,concept:athleteledsportsteam,concept:sportsteam:pirates,1
211713,concept:athlete:ramon_troncoso,concept:athleteplaysinleague,concept:sportsleague:mlb,1
209233,concept:athlete:esteban_loaiza,concept:athleteplayssport,concept:sport:baseball,1
208903,concept:personmexico:jeff_francis,concept:athleteplayssport,concept:sport:baseball,1
211672,concept:coach:scott_proctor,concept:athleteplaysinleague,concept:sportsleague:mlb,1
217813,concept:athlete:jeremy,concept:athleteledsportsteam,concept:sportsteam:new_york_giants,1
221614,concept:sportsteam:new_york_yankees,concept:teamhomestadium,concept:stadiumoreventvenue:yankee_stadium,1
219760,concept:coach:aaron_brooks,concept:athleteledsportsteam,concept:sportsteam:rockets,1
221026,concept:sportsteam:penn_state_nittany_lions,concept:teamhomestadium,concept:stadiumoreventvenue:beaver_stadium,1
208942,concept:athlete:sean_henn,concept:athleteplayssport,concept:sport:baseball,1
208694,concept:athlete:andy_laroche,concept:athleteplayssport,concept:sport:baseball,1
221369,concept:sportsteam:detroit_pistons,concept:teamhomestadium,concept:stadiumoreventvenue:palace_of_auburn_hills,1
208939,concept:athlete:russell_martin,concept:athleteplayssport,concept:sport:baseball,1
212014,concept:athlete:john_danks,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211979,concept:athlete:justin_mason,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211923,concept:personmexico:casey_kotchman,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208601,concept:athlete:matt_joyce,concept:athleteplayssport,concept:sport:baseball,1
208951,concept:coach:brian_falkenborg,concept:athleteplayssport,concept:sport:baseball,1
209056,concept:athlete:roy_halladay,concept:athleteplayssport,concept:sport:baseball,1
216261,concept:athlete:kurt_warner,concept:athleteledsportsteam,concept:sportsteam:louis_cardinals,0
218155,concept:personmexico:melky_cabrera,concept:athleteplaysforteam,concept:sportsteam:new_york_yankees,0
215548,concept:athlete:tim_tebow,concept:athleteledsportsteam,concept:sportsteam:florida_gators,1
211818,concept:athlete:nick_masset,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211815,concept:personmexico:jose_contreras,concept:athleteplaysinleague,concept:sportsleague:mlb,1
212088,concept:sportsteam:new_york_yankees,concept:teamplaysinleague,concept:sportsleague:mlb,1
216458,concept:personmexico:dan_uggla,concept:athleteplaysforteam,concept:sportsteam:marlins,0
211623,concept:personmexico:miguel_batista,concept:athleteplaysinleague,concept:sportsleague:mlb,1
214794,concept:coach:larry_hughes,concept:athleteledsportsteam,concept:sportsteam:chicago_bulls,1
214833,concept:athlete:kirk_hinrich,concept:athleteplaysforteam,concept:sportsteam:chicago_bulls,1
215196,concept:athlete:tony_romo,concept:athleteplaysforteam,concept:sportsteam:dallas_cowboys,1
208952,concept:coach:chris_volstad,concept:athleteplayssport,concept:sport:baseball,1
213875,concept:personmexico:vladimir_guerrero,concept:athleteledsportsteam,concept:sportsteam:anaheim_angels,1
211787,concept:athlete:kevin_slowey,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211665,concept:athlete:stephen_drew,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221085,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:citizen_bank_park,1
221073,concept:sportsteam:diamondbacks,concept:teamhomestadium,concept:stadiumoreventvenue:chase_field,1
208627,concept:male:don_drysdale,concept:athleteplayssport,concept:sport:baseball,1
216038,concept:athlete:guillermo_diaz,concept:athleteledsportsteam,concept:sportsteam:knicks,0
211515,concept:athlete:tony_gwynn,concept:athleteplaysinleague,concept:sportsleague:mlb,0
213621,concept:sportsteam:cleveland_browns,concept:teamplaysinleague,concept:sportsleague:nfl,1
209034,concept:personmexico:scott_kazmir,concept:athleteplayssport,concept:sport:baseball,1
213641,concept:sportsteam:san_francisco_49ers,concept:teamplaysinleague,concept:sportsleague:nfl,1
211753,concept:athlete:phil_coke,concept:athleteplaysinleague,concept:sportsleague:mlb,1
209375,concept:personmexico:freddy_sanchez,concept:athleteplayssport,concept:sport:baseball,1
209009,concept:athlete:hiroki_kuroda,concept:athleteplayssport,concept:sport:baseball,1
209374,concept:athlete:garrett_olson,concept:athleteplayssport,concept:sport:baseball,1
220037,concept:athlete:seneca_wallace,concept:athleteledsportsteam,concept:sportsteam:seahawks,1
211531,concept:athlete:yorvit_torrealba,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211621,concept:personmexico:jose_valverde,concept:athleteplaysinleague,concept:sportsleague:mlb,1
216499,concept:athlete:dirk_nowitzki,concept:athleteplaysforteam,concept:sportsteam:mavericks,1
209197,concept:athlete:kelly_shoppach,concept:athleteplayssport,concept:sport:baseball,1
219600,concept:athlete:alexei_ramirez,concept:athleteplaysforteam,concept:sportsteam:red_sox,1
209089,concept:athlete:joakim_soria,concept:athleteplayssport,concept:sport:baseball,1
220505,concept:athlete:sage_rosenfels,concept:athleteplaysforteam,concept:sportsteam:texans,0
212097,concept:sportsteam:san_diego_chargers,concept:teamplaysinleague,concept:sportsleague:mlb,0
208703,concept:athlete:dontrelle_willis,concept:athleteplayssport,concept:sport:baseball,1
211880,concept:athlete:tyler_clippard,concept:athleteplaysinleague,concept:sportsleague:mlb,1
217995,concept:athlete:pelfrey,concept:athleteplaysforteam,concept:sportsteam:new_york_mets,1
220220,concept:athlete:michael_finley,concept:athleteplaysforteam,concept:sportsteam:spurs,0
221487,concept:sportsteam:n1985_chicago_bears,concept:teamhomestadium,concept:stadiumoreventvenue:soldier_field,1
208899,concept:personmexico:edinson_volquez,concept:athleteplayssport,concept:sport:baseball,1
211548,concept:athlete:tom_seaver,concept:athleteplaysinleague,concept:sportsleague:mlb,0
214907,concept:personmexico:alfonso_soriano,concept:athleteplaysforteam,concept:sportsteam:chicago_cubs,1
208536,concept:athlete:a_j__pierzynski,concept:athleteplayssport,concept:sport:baseball,1
215311,concept:athlete:conor_jackson,concept:athleteplaysforteam,concept:sportsteam:diamondbacks,0
221304,concept:sportsteam:twins,concept:teamhomestadium,concept:stadiumoreventvenue:metrodome,1
209235,concept:athlete:johan_santana,concept:athleteplayssport,concept:sport:baseball,1
215897,concept:athlete:david_price,concept:athleteledsportsteam,concept:sportsteam:jazz,0
209132,concept:athlete:matt_flynn,concept:athleteplayssport,concept:sport:baseball,1
214519,concept:athlete:andrew_miller,concept:athleteledsportsteam,concept:sportsteam:bucks,1
221347,concept:sportsteam:new_orleans_hornets,concept:teamhomestadium,concept:stadiumoreventvenue:new_orleans_arena,1
211568,concept:personmexico:wandy_rodriguez,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208548,concept:athlete:chris_snyder,concept:athleteplayssport,concept:sport:baseball,1
209028,concept:athlete:joe_beimel,concept:athleteplayssport,concept:sport:baseball,1
221385,concept:sportsteam:hawks,concept:teamhomestadium,concept:stadiumoreventvenue:philips_arena,1
208796,concept:athlete:placido_polanco,concept:athleteplayssport,concept:sport:baseball,1
211991,concept:sportsteam:st__louis_cardinals,concept:teamplaysinleague,concept:sportsleague:mlb,1
211437,concept:athlete:jeff_fassero,concept:athleteplaysinleague,concept:sportsleague:mlb,1
209023,concept:personmexico:huston_street,concept:athleteplayssport,concept:sport:baseball,1
209017,concept:personmexico:brian_bannister,concept:athleteplayssport,concept:sport:baseball,1
208208,concept:athlete:josh_phelps,concept:athleteplayssport,concept:sport:baseball,1
209037,concept:athlete:jon_garland,concept:athleteplayssport,concept:sport:baseball,1
211488,concept:athlete:luis_aparicio,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221603,concept:sportsteam:blackhawks,concept:teamhomestadium,concept:stadiumoreventvenue:wrigley_field,0
208608,concept:athlete:peavy,concept:athleteplayssport,concept:sport:baseball,0
219555,concept:athlete:pedroia,concept:athleteledsportsteam,concept:sportsteam:red_sox,1
211518,concept:athlete:brian_buscher,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208778,concept:athlete:matt_murton,concept:athleteplayssport,concept:sport:baseball,1
211770,concept:athlete:chris_snyder,concept:athleteplaysinleague,concept:sportsleague:mlb,1
213634,concept:sportsteam:new_york_giants,concept:teamplaysinleague,concept:sportsleague:nfl,1
219720,concept:athlete:lidstrom,concept:athleteplaysforteam,concept:sportsteam:red_wings,1
211631,concept:athlete:scott_baker,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211516,concept:athlete:willie_stargell,concept:athleteplaysinleague,concept:sportsleague:mlb,0
211943,concept:personmexico:michael_wuertz,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221140,concept:sportsteam:utah_jazz,concept:teamhomestadium,concept:stadiumoreventvenue:energysolutions_arena,1
211897,concept:coach:josh_beckett,concept:athleteplaysinleague,concept:sportsleague:mlb,1
220703,concept:athlete:darren_collison,concept:athleteledsportsteam,concept:sportsteam:ucla,0
214091,concept:athlete:carson_palmer,concept:athleteplaysforteam,concept:sportsteam:bengals,0
211578,concept:athlete:pudge_rodriguez,concept:athleteplaysinleague,concept:sportsleague:mlb,1
209000,concept:athlete:blaine_boyer,concept:athleteplayssport,concept:sport:baseball,1
209024,concept:personmexico:ivan_rodriguez,concept:athleteplayssport,concept:sport:baseball,1
221350,concept:sportsteam:tennessee_volunteers,concept:teamhomestadium,concept:stadiumoreventvenue:neyland_stadium,1
208949,concept:coach:brian_bruney,concept:athleteplayssport,concept:sport:baseball,1
208728,concept:personmexico:clint_barmes,concept:athleteplayssport,concept:sport:baseball,1
211848,concept:athlete:blaine_boyer,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211892,concept:athlete:matt_laporta,concept:athleteplaysinleague,concept:sportsleague:mlb,1
209036,concept:personmexico:wandy_rodriguez,concept:athleteplayssport,concept:sport:baseball,1
208542,concept:athlete:bernie_williams,concept:athleteplayssport,concept:sport:baseball,1
211909,concept:sportsteam:st___louis_cardinals,concept:teamplaysinleague,concept:sportsleague:mlb,1
208597,concept:athlete:kenji_johjima,concept:athleteplayssport,concept:sport:baseball,1
208555,concept:athlete:denard_span,concept:athleteplayssport,concept:sport:baseball,1
208588,concept:personmexico:lyle_overbay,concept:athleteplayssport,concept:sport:baseball,1
217702,concept:athlete:mark_anderson,concept:athleteplaysforteam,concept:sportsteam:new_england_patriots,1
211718,concept:athlete:brett_tomko,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211524,concept:athlete:chuck_knoblauch,concept:athleteplaysinleague,concept:sportsleague:mlb,1
216386,concept:personasia:carlos_arroyo,concept:athleteplaysforteam,concept:sportsteam:magic,1
215312,concept:athlete:mark_reynolds,concept:athleteledsportsteam,concept:sportsteam:diamondbacks,1
208808,concept:athlete:sidney_ponson,concept:athleteplayssport,concept:sport:baseball,1
221588,concept:sportsleague:nhl,concept:leaguestadiums,concept:stadiumoreventvenue:verizon_center,0
211977,concept:athlete:mark_derosa,concept:athleteplaysinleague,concept:sportsleague:mlb,1
216548,concept:athlete:rudy_gay,concept:athleteledsportsteam,concept:sportsteam:memphis_grizzlies,1
221371,concept:sportsteam:bengals,concept:teamhomestadium,concept:stadiumoreventvenue:paul_brown_stadium,1
208861,concept:athlete:al_reyes,concept:athleteplayssport,concept:sport:baseball,1
211651,concept:athlete:chris_chambliss,concept:athleteplaysinleague,concept:sportsleague:mlb,1
215058,concept:athlete:matt_holliday,concept:coachesteam,concept:sportsteam:colorado_rockies,0
212421,concept:sportsteam:rockets,concept:teamplaysinleague,concept:sportsleague:nba,1
220444,concept:athlete:akinori_iwamura,concept:athleteledsportsteam,concept:sportsteam:tampa_bay_devil_rays,1
221089,concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:cleveland_browns_stadium,1
211653,concept:personmexico:adam_laroche,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211879,concept:athlete:shawn_green,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211845,concept:athlete:mike_aviles,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211799,concept:personmexico:adam_everett,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221068,concept:sportsteam:san_francisco_giants,concept:teamhomestadium,concept:stadiumoreventvenue:candlestick_park,1
220977,concept:sportsteam:heat,concept:teamhomestadium,concept:stadiumoreventvenue:american_airlines_arena,1
211632,concept:coach:kevin_kouzmanoff,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208736,concept:personmexico:jason_bartlett,concept:athleteplayssport,concept:sport:baseball,1
221386,concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:philips_arena,1
211607,concept:athlete:al_reyes,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211734,concept:athlete:jeff_weaver,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211661,concept:athlete:chris_young,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221212,concept:sportsteam:broncos,concept:teamhomestadium,concept:stadiumoreventvenue:invesco_field,1
217656,concept:coach:richard_jefferson,concept:athleteledsportsteam,concept:sportsteam:nets,1
221266,concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:louisiana_superdome,1
208209,concept:athlete:kevin_cash,concept:athleteplayssport,concept:sport:baseball,1
208723,concept:personmexico:brandon_phillips,concept:athleteplayssport,concept:sport:baseball,1
211509,concept:athlete:kenji_johjima,concept:athleteplaysinleague,concept:sportsleague:mlb,1
218019,concept:personmexico:lastings_milledge,concept:athleteplaysforteam,concept:sportsteam:new_york_mets,1
220622,concept:athlete:kerry_collins,concept:athleteledsportsteam,concept:sportsteam:titans,0
209061,concept:coach:john_maine,concept:athleteplayssport,concept:sport:baseball,1
215310,concept:athlete:conor_jackson,concept:athleteledsportsteam,concept:sportsteam:diamondbacks,1
221613,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:yankee_stadium,1
208632,concept:athlete:cristhian_martinez,concept:athleteplayssport,concept:sport:baseball,1
213633,concept:sportsteam:new_orleans_saints,concept:teamplaysinleague,concept:sportsleague:nfl,1
211630,concept:athlete:ryan_theriot,concept:athleteplaysinleague,concept:sportsleague:mlb,1
214886,concept:personasia:brett_gardner,concept:athleteplaysforteam,concept:sportsteam:chicago_cubs,0
220851,concept:athlete:andray_blatche,concept:athleteledsportsteam,concept:sportsteam:washington_wizards,1
208544,concept:athlete:brad_ausmus,concept:athleteplayssport,concept:sport:baseball,1
221587,concept:sportsteam:capitals,concept:teamhomestadium,concept:stadiumoreventvenue:verizon_center,1
218462,concept:athlete:brian_roberts,concept:athleteplaysforteam,concept:sportsteam:orioles,1
211898,concept:coach:matt_guerrier,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208592,concept:athlete:joe_mays,concept:athleteplayssport,concept:sport:baseball,1
221533,concept:sportsteam:boston_celtics,concept:teamhomestadium,concept:stadiumoreventvenue:td_banknorth_garden,1
218149,concept:athlete:mussina,concept:athleteplaysforteam,concept:sportsteam:new_york_yankees,1
214139,concept:athlete:trent_edwards,concept:athleteplaysforteam,concept:sportsteam:bills,0
221190,concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:historic_fenway_park,1
213947,concept:athlete:chipper_jones,concept:athleteledsportsteam,concept:sportsteam:atlanta_braves,1
208193,concept:athlete:brad_eldred,concept:athleteplayssport,concept:sport:baseball,1
212092,concept:sportsteam:pirates,concept:teamplaysinleague,concept:sportsleague:mlb,1
208822,concept:athlete:yunel_escobar,concept:athleteplayssport,concept:sport:baseball,1
208545,concept:athlete:brian_giles,concept:athleteplayssport,concept:sport:baseball,1
220748,concept:coach:pete_carroll,concept:coachesteam,concept:sportsteam:usc,1
214033,concept:athlete:kurt_busch,concept:athleteplaysforteam,concept:sportsteam:baltimore_colts,1
221251,concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:lambeau_field,1
211810,concept:personmexico:clint_barmes,concept:athleteplaysinleague,concept:sportsleague:mlb,1
212017,concept:athlete:julio_franco,concept:athleteplaysinleague,concept:sportsleague:mlb,1
216001,concept:athlete:wilson_chandler,concept:athleteledsportsteam,concept:sportsteam:knicks,0
211754,concept:athlete:phil_hughes,concept:athleteplaysinleague,concept:sportsleague:mlb,1
209020,concept:personmexico:chris_sampson,concept:athleteplayssport,concept:sport:baseball,1
211622,concept:personmexico:mariano_rivera,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211604,concept:athlete:steve_carlton,concept:athleteplaysinleague,concept:sportsleague:mlb,0
214830,concept:personmexico:james_white,concept:athleteledsportsteam,concept:sportsteam:chicago_bulls,0
214371,concept:athlete:jim_rice,concept:athleteledsportsteam,concept:sportsteam:boston_red,1
211609,concept:athlete:brad_radke,concept:athleteplaysinleague,concept:sportsleague:mlb,1
216519,concept:athlete:dirk_nowitzki,concept:athleteledsportsteam,concept:sportsteam:mavericks,1
211589,concept:athlete:cha_seung_baek,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221182,concept:sportsteam:steelers,concept:teamhomestadium,concept:stadiumoreventvenue:heinz_field,1
208938,concept:athlete:royce_ring,concept:athleteplayssport,concept:sport:baseball,1
221175,concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:gillette_stadium,1
211792,concept:athlete:pat_neshek,concept:athleteplaysinleague,concept:sportsleague:mlb,1
219225,concept:athlete:trent_green,concept:athleteledsportsteam,concept:sportsteam:rams,1
211723,concept:athlete:claudio_vargas,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221561,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:turner_field,1
211506,concept:athlete:joe_dimaggio,concept:athleteplaysinleague,concept:sportsleague:mlb,0
212985,concept:sportsteam:auburn_tigers,concept:teamplaysinleague,concept:sportsleague:ncaa,1
221345,concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:new_orleans_arena,1
221122,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:dodger_stadium,1
218281,concept:athlete:linas_kleiza,concept:athleteplaysforteam,concept:sportsteam:nuggets,1
221449,concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:rose_garden_arena,1
208201,concept:athlete:jason_phillips,concept:athleteplayssport,concept:sport:baseball,1
218118,concept:athlete:nady,concept:athleteledsportsteam,concept:sportsteam:new_york_yankees,1
209063,concept:coach:matt_guerrier,concept:athleteplayssport,concept:sport:baseball,1
208791,concept:athlete:oscar_villarreal,concept:athleteplayssport,concept:sport:baseball,1
213876,concept:personmexico:vladimir_guerrero,concept:athleteplaysforteam,concept:sportsteam:anaheim_angels,1
211733,concept:athlete:jeff_karstens,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211864,concept:athlete:johan_santana,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208564,concept:athlete:gaylord_perry,concept:athleteplayssport,concept:sport:baseball,1
221108,concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:cowboys_stadium,1
216214,concept:athlete:samardo_samuels,concept:athleteledsportsteam,concept:sportsteam:louis_cardinals,1
208702,concept:athlete:dmitri_young,concept:athleteplayssport,concept:sport:baseball,1
219913,concept:athlete:brian_giles,concept:athleteledsportsteam,concept:sportsteam:san_diego_chargers,1
213639,concept:sportsteam:redskins,concept:teamplaysinleague,concept:sportsleague:nfl,1
211963,concept:athlete:mike_cameron,concept:athleteplaysinleague,concept:sportsleague:mlb,1
216455,concept:athlete:jeremy_hermida,concept:athleteledsportsteam,concept:sportsteam:marlins,1
217990,concept:athlete:jose_reyes,concept:athleteledsportsteam,concept:sportsteam:new_york_mets,1
212242,concept:sportsteam:clippers,concept:teamplaysinleague,concept:sportsleague:nba,1
209002,concept:athlete:brad_penny,concept:athleteplayssport,concept:sport:baseball,1
221138,concept:sportsteam:rams,concept:teamhomestadium,concept:stadiumoreventvenue:edward_jones_dome,1
215387,concept:personmexico:greg_biffle,concept:athleteplaysforteam,concept:sportsteam:dodgers,1
214408,concept:athlete:mike_cameron,concept:athleteplaysforteam,concept:sportsteam:brewers,1
212411,concept:sportsteam:los_angeles_lakers,concept:teamplaysinleague,concept:sportsleague:nba,1
208829,concept:coach:ryan_spilborghs,concept:athleteplayssport,concept:sport:baseball,1
208797,concept:athlete:prince_fielder,concept:athleteplayssport,concept:sport:baseball,1
212019,concept:personmexico:todd_coffey,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208996,concept:coach:kevin_youkilis,concept:athleteplayssport,concept:sport:baseball,1
211756,concept:athlete:sean_henn,concept:athleteplaysinleague,concept:sportsleague:mlb,1
214912,concept:athlete:derosa,concept:athleteplaysforteam,concept:sportsteam:chicago_cubs,1
209231,concept:athlete:brian_bass,concept:athleteplayssport,concept:sport:baseball,1
211655,concept:athlete:mark_teixeira,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208922,concept:athlete:kip_wells,concept:athleteplayssport,concept:sport:baseball,1
221455,concept:sportsleague:ncaa,concept:leaguestadiums,concept:stadiumoreventvenue:ross_ade_stadium,1
208205,concept:athlete:joe_dimaggio,concept:athleteplayssport,concept:sport:baseball,1
208695,concept:athlete:andy_sonnanstine,concept:athleteplayssport,concept:sport:baseball,1
211717,concept:athlete:alan_embree,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208937,concept:athlete:rick_vandenhurk,concept:athleteplayssport,concept:sport:baseball,1
211714,concept:coach:joe_borowski,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211987,concept:personmexico:corey_hart,concept:athleteplaysinleague,concept:sportsleague:mlb,1
208830,concept:male:alex_rios,concept:athleteplayssport,concept:sport:baseball,1
209177,concept:coach:jeff_samardzija,concept:athleteplayssport,concept:sport:baseball,1
208875,concept:athlete:cla_meredith,concept:athleteplayssport,concept:sport:baseball,1
209539,concept:athlete:jamey_carroll,concept:athleteplayssport,concept:sport:baseball,1
215008,concept:athlete:eric_gordon,concept:athleteledsportsteam,concept:sportsteam:clippers,1
209131,concept:personmexico:mickey_cochrane,concept:athleteplayssport,concept:sport:baseball,1
211507,concept:athlete:joe_morgan,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221045,concept:sportsteam:alabama_crimson_tide,concept:teamhomestadium,concept:stadiumoreventvenue:bryant_denny,1
211816,concept:athlete:jon_garland,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211646,concept:athlete:phil_nevin,concept:athleteplaysinleague,concept:sportsleague:mlb,1
221499,concept:sportsteam:los_angeles_lakers,concept:teamhomestadium,concept:stadiumoreventvenue:staples_center,1
214361,concept:athlete:matt_ryan,concept:athleteledsportsteam,concept:sportsteam:boston_college,1
220414,concept:athlete:amare_stoudemire,concept:athleteplaysforteam,concept:sportsteam:suns,1
208581,concept:athlete:jim_rice,concept:athleteplayssport,concept:sport:baseball,1
208933,concept:athlete:phil_hughes,concept:athleteplayssport,concept:sport:baseball,1
208611,concept:athlete:ronny_cedeno,concept:athleteplayssport,concept:sport:baseball,1
208610,concept:athlete:pedro_martinez,concept:athleteplayssport,concept:sport:baseball,1
219356,concept:athlete:andrea_bargnani,concept:athleteplaysforteam,concept:sportsteam:raptors,1
208708,concept:athlete:goose_gossage,concept:athleteplayssport,concept:sport:baseball,1
218036,concept:personmexico:ryan_church,concept:athleteplaysforteam,concept:sportsteam:new_york_mets,1
208214,concept:athlete:otis_nixon,concept:athleteplayssport,concept:sport:baseball,1
212040,concept:coach:horacio_ramirez,concept:athleteplaysinleague,concept:sportsleague:mlb,1
209398,concept:coach:derrick_turnbow,concept:athleteplayssport,concept:sport:baseball,1
208575,concept:personmexico:adam_laroche,concept:athleteplayssport,concept:sport:baseball,1
221548,concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:time_warner_cable_amphitheater,0
211434,concept:athlete:evan_meek,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211859,concept:athlete:joe_blanton,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211982,concept:coach:seth_smith,concept:athleteplaysinleague,concept:sportsleague:mlb,1
220989,concept:sportsteam:magic,concept:teamhomestadium,concept:stadiumoreventvenue:amway_arena,1
216167,concept:athlete:vladimir_radmanovic,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers,1
220692,concept:athlete:justin_morneau,concept:athleteledsportsteam,concept:sportsteam:twins,1
211692,concept:athlete:jalen_rose,concept:athleteplaysinleague,concept:sportsleague:mlb,1
209314,concept:athlete:pat_neshek,concept:athleteplayssport,concept:sport:baseball,1
218054,concept:athlete:hideki_okajima,concept:athleteledsportsteam,concept:sportsteam:new_york_yankees,1
214717,concept:coach:jose_juan_barea,concept:athleteledsportsteam,concept:sportsteam:cavaliers,1
212052,concept:athlete:dustin_pedroia,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211989,concept:athlete:matt_flynn,concept:athleteplaysinleague,concept:sportsleague:mlb,0
213617,concept:sportsteam:bills,concept:teamplaysinleague,concept:sportsleague:nfl,1
221372,concept:athlete:carson_palmer,concept:athletehomestadium,concept:stadiumoreventvenue:paul_brown_stadium,1
221527,concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:td_banknorth_garden,1
211558,concept:athlete:jim_leyritz,concept:athleteplaysinleague,concept:sportsleague:mlb,1
211990,concept:athlete:coco_crisp,concept:athleteplaysinleague,concept:sportsleague:mlb,1
219937,concept:personmexico:khalil_greene,concept:athleteledsportsteam,concept:sportsteam:san_diego_chargers,0
211735,concept:personmexico:adrian_gonzalez,concept:athleteplaysinleague,concept:sportsleague:mlb,1
