Subject,Predicate,Object,stv,Strength,overall,MturkTruth
concept:coach:seth+AF8-smith,concept:athleteplaysinleague,concept:sportsleague:mlb,0.431997627,259116,111937.497117732,1
concept:sportsteam:magic,concept:teamhomestadium,concept:stadiumoreventvenue:amway+AF8-arena,0.4813996553,194,93.3915331282,1
concept:athlete:vladimir+AF8-radmanovic,concept:athleteplaysforteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.4357682168,1001.5,436.4218691252,1
concept:athlete:justin+AF8-morneau,concept:athleteledsportsteam,concept:sportsteam:twins,0.431997627,433,187.054972491,1
concept:athlete:jalen+AF8-rose,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4010511041,259455,104054.714214266,1
concept:athlete:pat+AF8-neshek,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:hideki+AF8-okajima,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.5916664004,1692.5,1001.395382677,1
concept:coach:jose+AF8-juan+AF8-barea,concept:athleteledsportsteam,concept:sportsteam:cavaliers,0.8926930428,79.6666666667,71.1178790764,1
concept:athlete:dustin+AF8-pedroia,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4557040632,259455,118234.697717556,1
concept:athlete:matt+AF8-flynn,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3854900301,259455,100017.315759596,0
concept:sportsteam:bills,concept:teamplaysinleague,concept:sportsleague:nfl,0.4444671571,1848,821.3753063208,1
concept:athlete:carson+AF8-palmer,concept:athletehomestadium,concept:stadiumoreventvenue:paul+AF8-brown+AF8-stadium,0.4475468695,19,8.5033905205,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:td+AF8-banknorth+AF8-garden,0.4276426435,1992,851.864145852,1
concept:athlete:jim+AF8-leyritz,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4203598499,259455,109064.464855805,1
concept:athlete:coco+AF8-crisp,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3726695776,259455,96690.985256208,1
concept:personmexico:khalil+AF8-greene,concept:athleteledsportsteam,concept:sportsteam:san+AF8-diego+AF8-chargers,0.4076425838,473,192.8149421374,0
concept:personmexico:adrian+AF8-gonzalez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,1
concept:athlete:rajon+AF8-rondo,concept:athleteledsportsteam,concept:sportsteam:boston+AF8-celtics,0.4163707495,318.5,132.6140837158,1
concept:athlete:jason+AF8-motte,concept:athleteplaysinleague,concept:sportsleague:mlb,0.0183418393,259455,4758.8819155815,1
concept:athlete:philip+AF8-rivers,concept:athleteledsportsteam,concept:sportsteam:san+AF8-diego+AF8-chargers,0.4063876867,547.5,222.4972584683,1
concept:athlete:mo+AF8-vaughn,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4177514613,259455,108387.705391592,1
concept:athlete:randy+AF8-johnson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:coach:horacio+AF8-ramirez,concept:worksfor,concept:sportsteam:red+AF8-sox,0.4148673117,4.25,1.7631860747,1
concept:athlete:dan+AF8-fouts,concept:athleteplaysforteam,concept:sportsteam:san+AF8-diego+AF8-chargers,0.4276425838,545.5,233.2790294629,1
concept:athlete:nolan+AF8-ryan,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:noah+AF8-lowry,concept:athleteledsportsteam,concept:sportsteam:n1985+AF8-chicago+AF8-bears,0.345820868,547.5,189.33692523,0
concept:personmexico:matt+AF8-diaz,concept:athleteplayssport,concept:sport:baseball,0.4256930053,259173,110328.133262617,1
concept:personmexico:raul+AF8-valdes,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259173,110833.411371197,1
concept:athlete:shaq,concept:athleteledsportsteam,concept:sportsteam:suns,0.3854900301,547.5,211.0557914798,1
concept:athlete:rafer+AF8-alston,concept:athleteplaysforteam,concept:sportsteam:rockets,0.418163985,545.5,228.1084538175,1
concept:coach:paul+AF8-byrd,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4897687435,259116,126906.917740746,1
concept:personmexico:matt+AF8-kemp,concept:athleteplayssport,concept:sport:baseball,0.5098163486,259173,132130.632515708,1
concept:athlete:kevin+AF8-brown,concept:athleteplayssport,concept:sport:baseball,0.4044358432,259455,104932.901697456,1
concept:sportsteam:cleveland+AF8-browns,concept:teamhomestadium,concept:stadiumoreventvenue:cleveland+AF8-browns+AF8-stadium,0.4276425838,194,82.9626612572,1
concept:athlete:micah+AF8-owings,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5499971509,259455,142699.510786759,1
concept:athlete:alan+AF8-trammell,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:personmexico:casey+AF8-kotchman,concept:athleteplayssport,concept:sport:baseball,0.4244270325,259173,110000.027294123,1
concept:athlete:justin+AF8-verlander,concept:athleteplaysinleague,concept:sportsleague:mlb,0.414283067,259455,107487.813148485,1
concept:athlete:jesse+AF8-litsch,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4808061123,259455,124747.549866797,1
concept:personmexico:jorge+AF8-posada,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4802318513,259173,124463.129596975,1
concept:sportsteam:knicks,concept:teamplaysinleague,concept:sportsleague:nba,0.4393496811,2464,1082.5576142304,1
concept:athlete:mike+AF8-gonzalez,concept:athleteplayssport,concept:sport:baseball,0.4594423771,259455,119204.621950481,1
concept:sportsteam:cleveland+AF8-indians,concept:teamplaysinleague,concept:sportsleague:mlb,0.4276426733,2464,1053.7115470112,1
concept:athlete:coco+AF8-crisp,concept:athleteplayssport,concept:sport:baseball,0.4153741896,259455,107770.910362668,1
concept:athlete:steve+AF8-carlton,concept:athleteplayssport,concept:sport:baseball,0.4276426435,259455,110954.022069293,1
concept:coach:mike+AF8-macdougal,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259116,110809.035743921,1
concept:athlete:trent+AF8-edwards,concept:athleteledsportsteam,concept:sportsteam:bills,0.4177514613,433,180.8863827429,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:petco+AF8-park,0.4849947989,2407,1167.3824809523,1
concept:athlete:zack+AF8-greinke,concept:athleteplaysinleague,concept:sportsleague:mlb,0.6545621157,259455,169829.413728944,1
concept:athlete:adrian+AF8-beltre,concept:athleteledsportsteam,concept:sportsteam:seattle+AF8-mariners,0.1088840365,433,47.1467878045,1
concept:athlete:scott+AF8-hairston,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4106097221,259455,106534.745447456,1
concept:personmexico:francisco+AF8-garcia,concept:athleteplayssport,concept:sport:baseball,0.5158090591,259173,133683.781274124,1
concept:athlete:carlos+AF8-pena,concept:athleteledsportsteam,concept:sportsteam:tampa+AF8-bay+AF8-devil+AF8-rays,0.4231097996,433,183.2065432268,1
concept:athlete:bj+AF8-upton,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4143873155,259455,107514.860943053,1
concept:athlete:adrian+AF8-beltre,concept:athleteplaysforteam,concept:sportsteam:seattle+AF8-mariners,0.4453456998,431.5,192.1666694637,1
concept:athlete:cc+AF8-sabathia,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:rajon+AF8-rondo,concept:athleteplaysforteam,concept:sportsteam:boston+AF8-celtics,0.4944666922,317.5,156.9931747735,1
concept:athlete:sergio+AF8-romo,concept:athleteplaysinleague,concept:sportsleague:mlb,0.8979751468,259455,232984.141712994,1
concept:personmexico:morgan+AF8-ensberg,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259173,110833.411371197,1
concept:personmexico:james+AF8-white,concept:athletehomestadium,concept:stadiumoreventvenue:united+AF8-center,0.5045385361,13,6.5590009693,1
concept:personmexico:luis+AF8-castillo,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4640536606,259173,120270.179378684,1
concept:personmexico:carlos+AF8-beltran,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-mets,0.4276425838,927,396.4246751826,1
concept:athlete:kirk+AF8-hinrich,concept:athleteledsportsteam,concept:sportsteam:chicago+AF8-bulls,0.4227363467,433,183.0448381211,1
concept:coach:brian+AF8-sanches,concept:athleteplayssport,concept:sport:baseball,0.3988951743,259116,103360.121983919,1
concept:coach:brian+AF8-bruney,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259116,110809.035743921,1
concept:personmexico:greg+AF8-biffle,concept:athleteledsportsteam,concept:sportsteam:dodgers,0.4176021516,587.5,245.341264065,1
concept:personmexico:vernon+AF8-wells,concept:athleteledsportsteam,concept:sportsteam:blue+AF8-jays,0.4276425838,244,104.3447904472,1
concept:personmexico:joe+AF8-inglett,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4057770371,259173,105166.452036318,1
concept:sportsteam:tampa+AF8-bay+AF8-rays,concept:teamplaysinleague,concept:sportsleague:mlb,0.6785395741,2464,1671.9215105824,1
concept:athlete:ross+AF8-gload,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:eddie+AF8-mathews,concept:athleteplayssport,concept:sport:baseball,0.4319302142,259455,112066.453725261,1
concept:athlete:noah+AF8-lowry,concept:athleteplaysforteam,concept:sportsteam:n1985+AF8-chicago+AF8-bears,0.4148387313,431.5,179.002912556,0
concept:athlete:matt+AF8-williams,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4203598499,259455,109064.464855805,1
concept:athlete:santiago+AF8-casilla,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5263696909,259455,136569.248152459,1
concept:athlete:paul+AF8-maholm,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4219574928,259455,109478.981294424,1
concept:athlete:hakim+AF8-warrick,concept:athleteledsportsteam,concept:sportsteam:reds,0.3993825912,547.5,218.661968682,0
concept:athlete:kevin+AF8-millar,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:david+AF8-ortiz,concept:athleteplaysforteam,concept:sportsteam:red+AF8-sox,0.4134325087,1457.5,602.5778814303,1
concept:coach:jose+AF8-ceda,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4633438587,259116,120059.807290909,1
concept:athlete:esteban+AF8-loaiza,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276426435,259455,110954.022069293,1
concept:coach:horacio+AF8-ramirez,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.4276427329,689.5,294.8596643346,1
concept:athlete:xavier+AF8-nady,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4467203617,1692.5,756.0742121773,1
concept:athlete:david+AF8-ortiz,concept:athleteplayssport,concept:sport:baseball,0.4163707495,259455,108029.472811523,1
concept:personmexico:carlos+AF8-beltran,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259173,110833.411371197,1
concept:personmexico:michael+AF8-barrett,concept:athleteplayssport,concept:sport:baseball,0.7334579825,259173,190092.505698473,1
concept:athlete:adam+AF8-bostick,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:personmexico:dan+AF8-uggla,concept:athleteledsportsteam,concept:sportsteam:marlins,0.4276425838,587.5,251.2400179825,1
concept:personmexico:nick+AF8-punto,concept:athleteplayssport,concept:sport:baseball,0.4211134315,259173,109141.23138215,1
concept:athlete:luis+AF8-valbuena,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:personmexico:jason+AF8-frasor,concept:athleteplayssport,concept:sport:baseball,0.4276426733,259173,110833.434567181,1
concept:athlete:jake+AF8-tsakalidis,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,0
concept:athlete:jeff+AF8-kent,concept:athleteplaysforteam,concept:sportsteam:dodgers,0.4276425838,659.5,282.0302840161,1
concept:sportsteam:wisconsin+AF8-badgers,concept:teamhomestadium,concept:stadiumoreventvenue:camp+AF8-randall+AF8-stadium,0.4276423454,194,82.9626150076,1
concept:athlete:jim+AF8-johnson,concept:athleteplayssport,concept:sport:baseball,0.5842850208,259455,151595.670071664,1
concept:athlete:david+AF8-price,concept:athleteplaysforteam,concept:sportsteam:jazz,0.2614673734,317.5,83.0158910545,0
concept:athlete:mark+AF8-buehrle,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:personmexico:jack+AF8-morris,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276426435,259173,110833.426843826,1
concept:personmexico:shane+AF8-victorino,concept:athleteplayssport,concept:sport:baseball,0.4210639894,259173,109128.417324766,1
concept:athlete:jeff+AF8-nelson,concept:athleteplayssport,concept:sport:baseball,0.4144337773,259455,107526.915689372,1
concept:athlete:ken+AF8-griffey+AF8-jr+AF8-,concept:athleteledsportsteam,concept:sportsteam:reds,0.4093002081,547.5,224.0918639348,1
concept:personmexico:brian+AF8-bannister,concept:athleteplaysinleague,concept:sportsleague:mlb,0.8926930428,259173,231361.933981604,1
concept:personmexico:chris+AF8-iannetta,concept:athleteplaysinleague,concept:sportsleague:mlb,0.0334255755,259173,8663.0066790615,1
concept:athlete:mike+AF8-rabelo,concept:athleteplayssport,concept:sport:baseball,0.5500075817,259455,142702.217109973,1
concept:athlete:honus+AF8-wagner,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4372947514,259455,113458.309724487,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:jacobs+AF8-field,0.4276426435,2407,1029.3358429045,1
concept:athlete:mike+AF8-rabelo,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4373797476,259455,113480.362413558,1
concept:athlete:c+AF8-j+AF8AXw-wilson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3854900301,259455,100017.315759596,1
concept:athlete:tim+AF8-redding,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:dexter+AF8-fowler,concept:athleteplayssport,concept:sport:baseball,0.4408161044,259455,114371.942367102,1
concept:athlete:samardo+AF8-samuels,concept:athleteplaysforteam,concept:sportsteam:louis+AF8-cardinals,0.0453933001,773.5,35.1117176274,0
concept:athlete:otis+AF8-nixon,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4333811402,259455,112442.903730591,1
concept:personmexico:nick+AF8-punto,concept:athleteledsportsteam,concept:sportsteam:twins,0.4134325385,358.5,148.2155650523,1
concept:athlete:kosuke+AF8-fukudome,concept:athleteplayssport,concept:sport:baseball,0.3849399984,259455,99874.607284872,1
concept:athlete:babe+AF8-ruth,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.3113820195,1685.5,524.8343938673,0
concept:athlete:chad+AF8-qualls,concept:athleteplayssport,concept:sport:baseball,0.5185357332,259455,134536.688657406,1
concept:athlete:jayson+AF8-werth,concept:athleteplaysinleague,concept:sportsleague:mlb,0.427351743,259455,110878.546480065,1
concept:personmexico:james+AF8-white,concept:athleteplaysforteam,concept:sportsteam:chicago+AF8-bulls,0.4248111844,357,151.6575928308,1
concept:personafrica:troy+AF8-smith,concept:athleteplaysforteam,concept:sportsteam:baltimore+AF8-colts,0.3474327564,342.5,118.995719067,0
concept:athlete:andruw+AF8-jones,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4267504215,259455,110722.530610283,1
concept:coach:scott+AF8-schoeneweis,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259116,110809.035743921,1
concept:sportsteam:milwaukee+AF8-bucks,concept:teamhomestadium,concept:stadiumoreventvenue:bradley+AF8-center,0.4211134315,194,81.696005711,1
concept:sportsteam:heat,concept:teamplaysinleague,concept:sportsleague:nba,0.4276425838,2464,1053.7113264832,1
concept:athlete:jason+AF8-michaels,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4254615307,259455,110388.121447769,1
concept:athlete:orlando+AF8-cabrera,concept:athleteplayssport,concept:sport:baseball,0.4143873155,259455,107514.860943053,1
concept:athlete:jason+AF8-phillips,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4113820195,259455,106735.121869373,1
concept:sportsteam:st+AF8AXwBf-louis+AF8-cardinals,concept:teamhomestadium,concept:stadiumoreventvenue:busch+AF8-memorial+AF8-stadium,0.4229846895,388,164.118059526,1
concept:personmexico:ubaldo+AF8-jimenez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4069062769,259173,105459.120503004,1
concept:athlete:jim+AF8-johnson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:pedro+AF8-alvarez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4003387988,259455,103869.903042654,1
concept:athlete:gavin+AF8-floyd,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:james+AF8-loney,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:vicente+AF8-padilla,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:tony+AF8-sipp,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:personmexico:cole+AF8-hamels,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259173,110833.411371197,1
concept:sportsteam:atlanta+AF8-hawks,concept:teamplaysinleague,concept:sportsleague:nba,0.4009290338,2464,987.8891392832,1
concept:athlete:jason+AF8-campbell,concept:athleteplaysforteam,concept:sportsteam:redskins,0.4276425838,317.5,135.7765203565,1
concept:athlete:woody+AF8-williams,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4503163993,259455,116836.841380382,1
concept:personmexico:francisco+AF8-garcia,concept:athleteplaysinleague,concept:sportsleague:mlb,0.015907228,259173,4122.724002444,1
concept:personmexico:david+AF8-ragan,concept:athleteplayssport,concept:sport:baseball,0.4162947369,259173,107892.355846584,0
concept:sportsteam:toronto+AF8-blue+AF8-jays,concept:teamhomestadium,concept:stadiumoreventvenue:rogers+AF8-centre,0.4143873155,194,80.391139207,1
concept:athlete:damon+AF8-huard,concept:athleteledsportsteam,concept:sportsteam:kansas+AF8-city+AF8-chiefs,0.4063991535,204,82.905427314,1
concept:sportsteam:milwaukee+AF8-brewers,concept:teamplaysinleague,concept:sportsleague:mlb,0.4223198891,2464,1040.5962067424,1
concept:athlete:denny+AF8-bautista,concept:athleteplayssport,concept:sport:baseball,0.4626028538,259455,120024.623432679,1
concept:athlete:brett+AF8-favre,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-jets,0.112372683,545.5,61.2992985765,0
concept:athlete:akinori+AF8-iwamura,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:gary+AF8-sheffield,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:vince+AF8-young,concept:athleteplaysforteam,concept:sportsteam:titans,0.4622468948,317.5,146.763389099,1
concept:athlete:michael+AF8-cuddyer,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:personmexico:curtis+AF8-granderson,concept:athleteplayssport,concept:sport:baseball,0.4350551665,259173,112754.552667305,1
concept:athlete:nick+AF8-swisher,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4474327564,259455,116088.665811762,1
concept:athlete:tim+AF8-wakefield,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:xavier+AF8-nady,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:personmexico:jorge+AF8-sosa,concept:athleteplayssport,concept:sport:baseball,0.4474327564,259173,115962.489774457,1
concept:personmexico:joe+AF8-inglett,concept:athleteplayssport,concept:sport:baseball,0.4199118316,259173,108829.809131267,1
concept:sportsteam:utah+AF8-jazz,concept:teamplaysinleague,concept:sportsleague:nba,0.4177514613,2464,1029.3396006432,1
concept:coach:kevin+AF8-youkilis,concept:athleteplaysforteam,concept:sportsteam:red+AF8-sox,0.4597238004,1372.5,630.970916049,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:bradley+AF8-center,0.4316927791,1992,859.9320159672,1
concept:athlete:jason+AF8-isringhausen,concept:athleteplayssport,concept:sport:baseball,0.4304200113,259455,111674.624031842,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:coors+AF8-field,0.4276425838,2407,1029.3356992066,1
concept:athlete:carlos+AF8-pena,concept:athleteplaysforteam,concept:sportsteam:tampa+AF8-bay+AF8-devil+AF8-rays,0.3854900301,431.5,166.3389479882,1
concept:personmexico:chien+AF8-ming+AF8-wang,concept:athleteplaysinleague,concept:sportsleague:mlb,0.7292645574,259173,189005.68313503,1
concept:sportsteam:denver+AF8-nuggets,concept:teamhomestadium,concept:stadiumoreventvenue:pepsi+AF8-center,0.4276425838,194,82.9626612572,1
concept:athlete:sergio+AF8-mitre,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:brad+AF8-ausmus,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4248111844,259455,110219.385848502,1
concept:athlete:frank+AF8-robinson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4200050235,259455,108972.403372193,1
concept:athlete:ryan+AF8-freel,concept:athleteplaysforteam,concept:sportsteam:reds,0.4013397992,545.5,218.9308604636,1
concept:personmexico:eric+AF8-dickerson,concept:athleteplaysforteam,concept:sportsteam:louis+AF8-cardinals,0.4276425838,699,298.9221660762,0
concept:athlete:wade+AF8-boggs,concept:athleteplayssport,concept:sport:baseball,0.7457501292,259455,193488.599771586,1
concept:athlete:matt+AF8-ryan,concept:athleteplaysforteam,concept:sportsteam:boston+AF8-college,0.4276425838,203.5,87.0252658033,1
concept:personmexico:jeff+AF8-francis,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,1
concept:athlete:matt+AF8-lindstrom,concept:athleteplayssport,concept:sport:baseball,0.4140121341,259455,107417.518252916,1
concept:athlete:j+AF8-p+AF8AXw-arencibia,concept:athleteledsportsteam,concept:sportsteam:bills,0.2276424944,433,98.5692000752,0
concept:personafrica:troy+AF8-smith,concept:athleteledsportsteam,concept:sportsteam:baltimore+AF8-colts,0.4076425838,344,140.2290488272,0
concept:athlete:julio+AF8-franco,concept:athleteplaysforteam,concept:sportsteam:red+AF8-sox,0.4292186141,1457.5,625.5861300508,0
concept:athlete:david+AF8-herndon,concept:athleteplaysinleague,concept:sportsleague:mlb,0.6772913933,259455,175726.638448652,1
concept:sportsteam:minnesota+AF8-vikings,concept:teamplaysinleague,concept:sportsleague:nfl,0.4931788445,1848,911.394504636,1
concept:athlete:jr+AF8-russell,concept:athleteplaysforteam,concept:sportsteam:oakland+AF8-raiders,0.4191691279,203.5,85.3009175277,0
concept:personmexico:matt+AF8-capps,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4154197276,259173,107665.577061275,1
concept:athlete:dwyane+AF8-wade,concept:athleteledsportsteam,concept:sportsteam:heat,0.4800439775,212.3333333333,101.9293378892,1
concept:athlete:koyie+AF8-hill,concept:athleteplayssport,concept:sport:baseball,0.9814739823,259455,254648.332077647,1
concept:athlete:chad+AF8-durbin,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4321557581,259455,112124.972217836,1
concept:personmexico:curtis+AF8-granderson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,1
concept:personmexico:alfonso+AF8-soriano,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259173,110833.411371197,1
concept:personmexico:johnny+AF8-damon,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4058551788,259173,105186.704255132,1
concept:personus:kobe+AF8-bryant,concept:athleteplaysforteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.4673531651,912.5,426.4597631538,1
concept:athlete:robin+AF8-ventura,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3854900599,259455,100017.323491355,1
concept:athlete:thome,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4319654405,259455,112075.593364928,1
concept:athlete:dustin+AF8-pedroia,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.4319654405,1463.5,632.1814221718,1
concept:personmexico:joey+AF8-gathright,concept:athleteplayssport,concept:sport:baseball,0.3772680461,259173,97777.6913118753,1
concept:athlete:david+AF8-herndon,concept:athleteplayssport,concept:sport:baseball,0.4334254861,259455,112454.409496076,1
concept:athlete:brian+AF8-roberts,concept:athleteplayssport,concept:sport:baseball,0.4759465158,259455,123486.703256889,1
concept:athlete:bj+AF8-upton,concept:athleteplayssport,concept:sport:baseball,0.4168221056,259455,108146.579408448,1
concept:personmexico:vernon+AF8-wells,concept:athleteplaysforteam,concept:sportsteam:blue+AF8-jays,0.521990478,243,126.843686154,1
concept:athlete:ichiro+AF8-suzuki,concept:athleteplaysforteam,concept:sportsteam:seattle+AF8-mariners,0.4276425838,431.5,184.5277749097,1
concept:sportsteam:ducks,concept:teamhomestadium,concept:stadiumoreventvenue:honda+AF8-center,0.4213554561,194,81.7429584834,1
concept:personmexico:jorge+AF8-posada,concept:athleteplayssport,concept:sport:baseball,0.5979625583,259173,154975.750122286,1
concept:athlete:nick+AF8-masset,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:tom+AF8-seaver,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:great+AF8-american+AF8-ball+AF8-park,0.4191691279,2407,1008.9400908553,1
concept:athlete:santiago+AF8-casilla,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:ross+AF8-gload,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5169204473,259455,134117.594654222,1
concept:personmexico:khalil+AF8-greene,concept:athleteplaysforteam,concept:sportsteam:san+AF8-diego+AF8-chargers,0.4128672409,471,194.4604704639,0
concept:sportsteam:liverpool,concept:teamhomestadium,concept:stadiumoreventvenue:anfield,0.4143873155,194,80.391139207,1
concept:athlete:bart+AF8-starr,concept:athleteledsportsteam,concept:sportsteam:packers,0.4475468695,433,193.7877944935,1
concept:athlete:a+AF8-j+AF8AXw-burnett,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4105223119,259455,106512.066434015,1
concept:athlete:juan+AF8-pie,concept:athleteplaysforteam,concept:sportsteam:marlins,0.4589241743,659.5,302.6604929509,1
concept:sportsteam:charlotte+AF8-bobcats,concept:teamplaysinleague,concept:sportsleague:nba,0.4148387909,2464,1022.1627807776,1
concept:athlete:jo+AF8-jo+AF8-reyes,concept:athleteplayssport,concept:sport:baseball,0.5221717954,259455,135480.083175507,1
concept:athlete:rondell+AF8-white,concept:athleteplayssport,concept:sport:baseball,0.4919268191,259455,127632.872849591,1
concept:athlete:brian+AF8-giles,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4213554561,259455,109322.779862426,1
concept:athlete:carlos+AF8-pena,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3860255778,259455,100156.266288099,1
concept:athlete:jose+AF8-calderon,concept:athleteledsportsteam,concept:sportsteam:raptors,0.3276426733,891,291.9296219103,0
concept:sportsteam:detroit+AF8-tigers,concept:teamhomestadium,concept:stadiumoreventvenue:comerica,0.5853471756,194,113.5573520664,1
concept:athlete:david+AF8-justice,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:richard+AF8-hamilton,concept:athleteplaysforteam,concept:sportsteam:fort+AF8-wayne+AF8-pistons,0.4274803698,317.5,135.7250174115,0
